"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHR3","数据手册","MRF8P20165WHR3， MRF8P20165WHSR3 1930-1995 MHz， 37 W Avg.， 28 V Single W-CDMA Lateral N-Channel RF Power MOSFETs","http://cache.freescale.com/files/rf_if/doc/data_sheet/MRF8P20165WH.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHSR3","数据手册","MRF8P20165WHR3， MRF8P20165WHSR3 1930-1995 MHz， 37 W Avg.， 28 V Single W-CDMA Lateral N-Channel RF Power MOSFETs","http://cache.freescale.com/files/rf_if/doc/data_sheet/MRF8P20165WH.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHR3","应用说明","AN1955， Thermal Measurement Methodology of RF Power Amplifiers - Application Notes","http://cache.freescale.com/files/rf_if/doc/app_note/AN1955.pdf?fpsp=1&WT_TYPE=Application Notes&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHSR3","应用说明","AN1955， Thermal Measurement Methodology of RF Power Amplifiers - Application Notes","http://cache.freescale.com/files/rf_if/doc/app_note/AN1955.pdf?fpsp=1&WT_TYPE=Application Notes&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHR3","工程设计要点 ","Using Data Sheet Impedances for RF LDMOS Devices","http://cache.freescale.com/files/rf_if/doc/eng_bulletin/EB212.pdf?fpsp=1&WT_TYPE=Engineering Bulletins&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHSR3","工程设计要点 ","Using Data Sheet Impedances for RF LDMOS Devices","http://cache.freescale.com/files/rf_if/doc/eng_bulletin/EB212.pdf?fpsp=1&WT_TYPE=Engineering Bulletins&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHR3","选型工具指南","RF Products Selector Guide","http://cache.freescale.com/files/rf_if/doc/selector_guide/SG46.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHSR3","选型工具指南","RF Products Selector Guide","http://cache.freescale.com/files/rf_if/doc/selector_guide/SG46.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHR3","封装信息","465M-01， NI 780-4","http://cache.freescale.com/files/shared/doc/package_info/98ASA10793D.pdf?fpsp=1&WT_TYPE=Packaging Information&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHR3","封装信息","465H-02， NI 780S-4","http://cache.freescale.com/files/shared/doc/package_info/98ASA10718D.pdf?fpsp=1&WT_TYPE=Packaging Information&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHSR3","封装信息","465M-01， NI 780-4","http://cache.freescale.com/files/shared/doc/package_info/98ASA10793D.pdf?fpsp=1&WT_TYPE=Packaging Information&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHSR3","封装信息","465H-02， NI 780S-4","http://cache.freescale.com/files/shared/doc/package_info/98ASA10718D.pdf?fpsp=1&WT_TYPE=Packaging Information&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHR3","支持信息","MRF8P20165WH and MRF8P20165WH/HS: LDMOS Transistors Cover Full Wireless Bands","http://cache.freescale.com/files/rf_if/doc/support_info/MRF8P20140WH_20165WH_TRN_SI.pdf?fpsp=1&WT_TYPE=Supporting Information&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","射频---射频移动通信基础架构","MRF8P20165WH","MRF8P20165WHSR3","支持信息","MRF8P20165WH and MRF8P20165WH/HS: LDMOS Transistors Cover Full Wireless Bands","http://cache.freescale.com/files/rf_if/doc/support_info/MRF8P20140WH_20165WH_TRN_SI.pdf?fpsp=1&WT_TYPE=Supporting Information&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
