"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306CVMABDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306CVMACDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306CVMADDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306CVMAFDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306SCVMABDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306SCVMACDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306SCVMADDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306SCVMAFDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306SVMABDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC8306","MPC8306SVMACDCA","推荐文档","MPC8306 and MPC8306S PowerQUICC II Pro Processors - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/MPC8306FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
